,Título da Notícia,URL
1989, Fazenda cinematográfica no RS é de Lulinha,https://www.newsatual.com/fazenda-cinematografica-no-rs-e-de-lulinha-2/
1990, Um presidente e mais 2 mil políticos delatados. E o povo tem quer ter paciência?,https://www.newsatual.com/um-presidente-e-mais-2-mil-politicos-delatados-e-o-povo-tem-quer-ter-paciencia/
1991," Para Bolsonaro, Temer Acertou Ao Convocar As Forças Armadas: ‘O Que Fizeram Hoje Foi Ato De Terrorismo’",https://www.newsatual.com/para-bolsonaro-temer-acertou-ao-convocar-as-forcas-armadas-o-que-fizeram-hoje-foi-ato-de-terrorismo/
1992, Michel Temer acionou mesmo dispositivo que permitiu a Intervenção Militar em 1964,https://www.newsatual.com/michel-temer-acionou-mesmo-dispositivo-que-permitiu-a-intervencao-militar-em-1964/
1993," Após curtir e ostentar nos States, Joesley Batista poderá desembarcar no Brasil",https://www.newsatual.com/apos-curtir-e-ostentar-nos-states-joesley-batista-podera-desembarcar-no-brasil/
1994, BOMBA: VAZAMENTO DA JBS É PARA NÃO PEGAR HENRIQUE MEIRELLES,https://www.newsatual.com/bomba-vazamento-da-jbs-e-para-nao-pegar-henrique-meirelles/
1995," Se é de esquerda, vale tudo. Manifestantes contra Temer em Brasília apoiam Maduro",https://www.newsatual.com/se-e-de-esquerda-vale-tudo-manifestantes-contra-temer-em-brasilia-apoiam-maduro/
1996, Manifestante tenta atirar bomba na PM e acaba sem mão,https://www.newsatual.com/manifestante-tenta-atirar-bomba-na-pm-e-acaba-sem-mao/
1997," Delação de Palocci deve arrastar Banco Central, Receita Federal e Caixa para escândalos",https://www.newsatual.com/delacao-de-palocci-deve-arrastar-banco-central-receita-federal-e-caixa-para-escandalos/
1998," CAIXA PRETA DO BNDES: AUDITORIA NO TCU EXPÕE ESCÂNDALO DE R$ 1,2 TRILHÃO QUE SUMIU DO BNDES",https://www.newsatual.com/caixa-preta-do-bndes-auditoria-no-tcu-expoe-escandalo-de-r-12-trilhao-que-sumiu-do-bndes/
1999, Temer convoca as FFAA para manter a ordem. Que ordem? Onde?,https://www.newsatual.com/temer-convoca-as-ffaa-para-manter-a-ordem-que-ordem-onde/
2000, URGENTE: Michel Temer convoca as Forças Armadas,https://www.newsatual.com/urgente-michel-temer-convoca-as-forcas-armadas/
2001, BOMBA: Brasília sendo invadida,https://www.newsatual.com/bomba-brasilia-sendo-invadida/
2002," Destruir Lula é roubar a voz dos pobres, só um povo infantil faria uma coisa dessa. Diz sociólogo Domenico De Masi",https://www.newsatual.com/destruir-lula-e-roubar-a-voz-dos-pobres-so-um-povo-infantil-faria-uma-coisa-dessa-diz-sociologo-domenico-de-masi/
2003," Deltan Dallagnol crava: “Se Temer cair, vão assumir outros investigados”",https://www.newsatual.com/deltan-dallagnol-crava-se-temer-cair-vao-assumir-outros-investigados/
2004, Bomba: esqueçam o simplex triplex. Vem aí a Ilha da família Lula,https://www.newsatual.com/bomba-esquecam-o-simplex-triplex-vem-ai-a-ilha-da-familia-lula/
2005," Eleições democráticas com todos os ex-presidentes inelegíveis, se possível presos",https://www.newsatual.com/eleicoes-democraticas-com-todos-os-ex-presidentes-inelegiveis-se-possivel-presos/
2006," DORIA: Todo usuário de drogas que quiser tratamento e emprego terá, o que não terá mais é auxilio a vagabundagem",https://www.newsatual.com/doria-todo-usuario-de-drogas-que-quiser-tratamento-e-emprego-tera-o-que-nao-tera-mais-e-auxilio-a-vagabundagem/
2007," Caso de Ciro Gomes com as drogas está cada vez mais grave. Sem raciocínio, ele precisa de tratamento intensivo",https://www.newsatual.com/caso-de-ciro-gomes-com-as-drogas-esta-cada-vez-mais-grave-sem-raciocinio-ele-precisa-de-tratamento-intensivo/
2008," EXTRA: Se Temer e o Congresso insistirem em abafar a Lava Jato, haverá intervenção militar!",https://www.newsatual.com/extra-se-temer-e-o-congresso-insistirem-em-abafar-a-lava-jato-havera-intervencao-militar/
2009, Integrante de quadrilha de assalto a banco que recebe Bolsa Família usará tornozeleira,https://www.newsatual.com/integrante-de-quadrilha-de-assalto-a-banco-que-recebe-bolsa-familia-usara-tornozeleira/
2010, Marco Antônio Villa é mais um que caiu a máscara. Confira o vídeo,https://www.newsatual.com/marco-antonio-villa-e-mais-um-que-caiu-a-mascara-confira-o-video/
2011, Michel Temer já não é mais o presidente,https://www.newsatual.com/michel-temer-ja-nao-e-mais-o-presidente/
2012, Temer parte pra cima da Globo: “Quero rever a concessões”,https://www.newsatual.com/temer-parte-pra-cima-da-globo-quero-rever-a-concessoes/
2013," Ao denunciar Lula à Justiça Federal, procuradores fazem alerta: ‘Há indícios de manobras para destruir a Lava-Jato’",https://www.newsatual.com/ao-denunciar-lula-a-justica-federal-procuradores-fazem-alerta-ha-indicios-de-manobras-para-destruir-a-lava-jato/
2014, Não é piada: Janot diz que os “benefícios concedidos” aos Irmãos Friboi são ponto secundário,https://www.newsatual.com/nao-e-piada-janot-diz-que-os-beneficios-concedidos-aos-irmaos-friboi-sao-ponto-secundario/
2015, STF condena deputado Paulo Maluf a 7 anos e 9 meses por lavagem de dinheiro,https://www.newsatual.com/stf-condena-deputado-paulo-maluf-a-7-anos-e-9-meses-por-lavagem-de-dinheiro/
2016," Em meio a bravatas e mentiras, Lula extasiado fez confissões que serão determinantes para a sentença",https://www.newsatual.com/em-meio-a-bravatas-e-mentiras-lula-extasiado-fez-confissoes-que-serao-determinantes-para-a-sentenca/
2017," BOMBA: Cunha deprimido, vai delatar Dilma e Lula. Isso vai acabar em intervenção Militar",https://www.newsatual.com/bomba-cunha-deprimido-vai-delatar-dilma-e-lula-isso-vai-acabar-em-intervencao-militar-2/
2018," MPF cobra R$ 155,2 milhões de Lula",https://www.newsatual.com/mpf-cobra-r-1552-milhoes-de-lula/
2019, Delação da Friboi coloca em risco o casamento de Temer,https://www.newsatual.com/delacao-da-friboi-coloca-em-risco-o-casamento-de-temer/
2020," Olhem o tamanho da dívida: R$ 63.959.938.559,23",https://www.newsatual.com/olhem-o-tamanho-da-divida-r-63-959-938-55923/
2021," Friboi, que ficou bilionária com Lula e Dilma, lucrou fortunas ao tentar derrubar Temer",https://www.newsatual.com/friboi-que-ficou-bilionaria-com-lula-e-dilma-lucrou-fortunas-ao-tentar-derrubar-temer/
2022, URGENTE: Representante de Temer entrega mala dos R$ 500 mil a PF,https://www.newsatual.com/urgente-representante-de-temer-entrega-mala-dos-r-500-mil-a-pf/
2023," MAIS BOMBA: STF PERGUNTA, QUEM ERA O PRESIDENTE DO JBS? HENRIQUE MEIRELLES",https://www.newsatual.com/mais-bomba-stf-pergunta-quem-era-o-presidente-do-jbs-henrique-meirelles/
2024, URGENTE: prisão de Aécio Neves e Rodrigo Loures,https://www.newsatual.com/urgente-prisao-de-aecio-neves-e-rodrigo-loures/
2025, PF investiga FRIBOI. Você sabe quem era o todo poderoso da empresa? O atual ministro da Fazenda HENRIQUE MEIRELLES,https://www.newsatual.com/pf-investiga-friboi-voce-sabe-quem-era-o-todo-poderoso-da-empresa-o-atual-ministro-da-fazenda-henrique-meirelles/
2026, Joesley Batista pode ser condenado a prisão nos Estados Unidos,https://www.newsatual.com/joesley-batista-pode-ser-condenado-a-prisao-nos-estados-unidos/
2027," “Para o bem do Brasil, sua carreira política está encerrada”, diz pai de primo de Aécio Neves",https://www.newsatual.com/para-o-bem-do-brasil-sua-carreira-politica-esta-encerrada-diz-pai-de-primo-de-aecio-neves/
2028, PASSADO DE SERGIO MORO SURPREENDE O BRASIL – VEJA O QUE ELE FOI CAPAZ DE ESCREVE EM UM BLOG.,https://www.newsatual.com/passado-de-sergio-moro-surpreende-o-brasil-veja-o-que-ele-foi-capaz-de-escreve-em-um-blog/
2029, Chico Xavier psicografou o aparecimento de juiz para julgar a Nação,https://www.newsatual.com/chico-xavier-psicografou-o-aparecimento-de-juiz-para-julgar-a-nacao/
2030, Amigos de Aécio temem que ele cometa suicídio,https://www.newsatual.com/amigos-de-aecio-temem-que-ele-cometa-suicidio/
2031," Mulher do dono da Friboi Ticiana, humilha brasileiros em vídeo",https://www.newsatual.com/mulher-do-dono-da-friboi-ticiana-humilha-brasileiros-em-video/
2032, Petistas falsificam capa da ‘Veja’ para agredir Sérgio Moro,https://www.newsatual.com/petistas-falsificam-capa-da-veja-para-agredir-sergio-moro/
2033, Janaína dá lição de moral em petistas que tentaram aplicar truques de constrangimento sobre ela,https://www.newsatual.com/janaina-da-licao-de-moral-em-petistas-que-tentaram-aplicar-truques-de-constrangimento-sobre-ela/
2034, Prepara Brasil: Aécio vai bancar o Renan. A ordem é desobedecer Fachin,https://www.newsatual.com/prepara-brasil-aecio-vai-bancar-o-renan-ordem-e-desobedecer-fachin/
2035," Lula acredita que todas chances de vencer em diretas já. “O povo brasileiro descobriu, de novo, que me ama”",https://www.newsatual.com/lula-acredita-que-todas-chances-de-vencer-em-diretas-ja-o-povo-brasileiro-descobriu-de-novo-que-me-ama/
2036," Lula volta a TV exigindo ‘Diretas Já’. “Só o PT pode salvar o Brasil”, diz convencido que vai emplacar de novo",https://www.newsatual.com/lula-volta-a-tv-exigindo-diretas-ja-so-o-pt-pode-salvar-o-brasil-diz-convencido-que-vai-emplacar-de-novo/
2037, Filho de Teori teria dito que o pai havia procurado o Exército antes de morrer,https://www.newsatual.com/filho-de-teori-teria-dito-que-o-pai-havia-procurado-o-exercito-antes-de-morrer/
2038, Ouça a conversa de Gilmar e Aécio que o Jornal Nacional não mostrou,https://www.newsatual.com/ouca-a-conversa-de-gilmar-e-aecio-que-o-jornal-nacional-nao-mostrou/
2039, Lula apela à comédia: “PT pode ensinar a combater a corrupção”,https://www.newsatual.com/lula-apela-a-comedia-pt-pode-ensinar-a-combater-a-corrupcao/
2040, Candidatos já se preparam para uma eventual eleição indireta,https://www.newsatual.com/candidatos-ja-se-preparam-para-uma-eventual-eleicao-indireta/
2041, R$ 1 milhão em propina da Andrade Gutierrez num cheque em nome de Temer,https://www.newsatual.com/r-1-milhao-em-propina-da-andrade-gutierrez-num-cheque-em-nome-de-temer/
2042, Aécio descumpre ordem judicial e deve ser preso,https://www.newsatual.com/aecio-descumpre-ordem-judicial-e-deve-ser-preso/
2043, A VIDA DA ”BELA”: Jornal suíço diz que mulher de Temer tem vida de luxo e 50 empregadas pagos pelo povo,https://www.newsatual.com/a-vida-da-bela-jornal-suico-diz-que-mulher-de-temer-tem-vida-de-luxo-e-50-empregadas-pagos-pelo-povo/
2044, URGENTE: Perito diz que áudio de Joesley sofreu 50 edições. Vixe…,https://www.newsatual.com/urgente-perito-diz-que-audio-de-joesley-sofreu-50-edicoes-vixe/
2045, Luxo: suíços apontam como Marcela Temer é servida por 50 funcionários,https://www.newsatual.com/luxo-suicos-apontam-como-marcela-temer-e-servida-por-50-funcionarios/
2046, Exército emite nota de esclarecimento sobre encontro com Temer,https://www.newsatual.com/exercito-emite-nota-de-esclarecimento-sobre-encontro-com-temer/
2047," Ministra Carmen Lucia está prestes a convocar as Forças Armadas e fechar o Congresso, diz senador. VEJA O VÍDEO",https://www.newsatual.com/ministra-carmen-lucia-esta-prestes-a-convocar-as-forcas-armadas-e-fechar-o-congresso-diz-senador-veja-o-video/
2048, Lula e Dilma tinham US$ 150 milhões em conta-corrente de propina da JBS,https://www.newsatual.com/lula-e-dilma-tinham-us-150-milhoes-em-conta-corrente-de-propina-da-jbs/
2049," BOMBA: Em transcrição de áudio da PF, Aécio pede ajuda a Gilmar Mendes sobre lei de abuso de autoridade",https://www.newsatual.com/bomba-em-transcricao-de-audio-da-pf-aecio-pede-ajuda-a-gilmar-mendes-sobre-lei-de-abuso-de-autoridade/
2050, Estarrecedor! – Delator Diz Que Dinheiro Da JBS Irrigou 1.829 Candidatos De 28 Partidos,https://www.newsatual.com/estarrecedor-delator-diz-que-dinheiro-da-jbs-irrigou-1-829-candidatos-de-28-partidos/
2051," Aécio ganhou R$ 80 mi para campanha e “seguiu pedindo mais”, diz delator",https://www.newsatual.com/aecio-ganhou-r-80-mi-para-campanha-e-seguiu-pedindo-mais-diz-delator/
2052, Mulher é assaltada e agredida com chute brutal na cara (Veja o Vídeo),https://www.newsatual.com/mulher-e-assaltada-e-agredida-com-chute-brutal-na-cara-veja-o-video/
2053," Janot denunciou Temer, o STF acatou e por lei vai afastar Michel Temer",https://www.newsatual.com/janot-denunciou-temer-o-stf-acatou-e-por-lei-vai-afastar-michel-temer/
2054, A QUEIMA DE ARQUIVO: Oito mortes que sepultam a verdade sobre o assassinato de Celso Daniel,https://www.newsatual.com/a-queima-de-arquivo-oito-mortes-que-sepultam-a-verdade-sobre-o-assassinato-de-celso-daniel/
2055, Procurador posta desabafo em rede social,https://www.newsatual.com/procurador-posta-desabafo-em-rede-social/
2056, FAMÍLIA BANDIDA LIBANESA OPEROU ROUBO DE 15 BILHÕES DE REAIS DO POVO BRASILEIRO VIA VENEZUELA!! CONFIRA,https://www.newsatual.com/familia-bandida-libanesa-operou-roubo-de-15-bilhoes-de-reais-do-povo-brasileiro-via-venezuela-confira/
2057, É vergonhoso ver os chefes das Foras Armadas se reunirem com Temer após as gravações,https://www.newsatual.com/e-vergonhoso-ver-os-chefes-das-foras-armadas-se-reunirem-com-temer-apos-as-gravacoes/
2058, URGENTE: Ouça as gravações da conversa de Temer com dono da JBS,https://www.newsatual.com/urgente-ouca-as-gravacoes-da-conversa-de-temer-com-dono-da-jbs/
2059, Veja a conversa de Aécio Neves! O nível é de assustar,https://www.newsatual.com/veja-a-conversa-de-aecio-neves-o-nivel-e-de-assustar/
2060," ‘Peço ao Ministro Fachin que divulgue os áudios e que a Ministra Carmen Lúcia se prepare para assumir a Presidência’, diz Janaína Paschoal",https://www.newsatual.com/peco-ao-ministro-fachin-que-divulgue-os-audios-e-que-a-ministra-carmen-lucia-se-prepare-para-assumir-a-presidencia-diz-janaina-paschoal/
2061, Cunha entrará para a história como o canalha que derrubou dois presidentes corruptos,https://www.newsatual.com/cunha-entrara-para-a-historia-como-o-canalha-que-derrubou-dois-presidentes-corruptos/
2062, Aécio deixa claro que Renan era “o cara” da lei de abuso de autoridade para ajudar proteger o resto,https://www.newsatual.com/aecio-deixa-claro-que-renan-era-o-cara-da-lei-de-abuso-de-autoridade-para-ajudar-proteger-o-resto/
2063, Na casa de Aécio de Neves,https://www.newsatual.com/na-casa-de-aecio-de-neves/
2064, Deltan Dallagnol faz desabafo: “Lutaremos até o fim”,https://www.newsatual.com/deltan-dallagnol-faz-desabafo-lutaremos-ate-o-fim/
2065," Lula, incorrigível, também está na delação de Joesley",https://www.newsatual.com/lula-incorrigivel-tambem-esta-na-delacao-de-joesley/
2066, EXCLUSIVO: governador enterrou literalmente US$ 1 milhão em fazenda,https://www.newsatual.com/exclusivo-governador-enterrou-literalmente-us-1-milhao-em-fazenda/
2067, Fachin negou pedido de prisão e não levará caso de Aécio ao plenário,https://www.newsatual.com/fachin-negou-pedido-de-prisao-e-nao-levara-caso-de-aecio-ao-plenario/
2068, Operação vazou: PF ia dar mais um flagrante no final de semana,https://www.newsatual.com/operacao-vazou-pf-ia-dar-mais-um-flagrante-no-final-de-semana/
2069, Áudio revela que Aécio pretendia matar o próprio primo,https://www.newsatual.com/audio-revela-que-aecio-pretendia-matar-o-proprio-primo/
2070, INTERVENÇÃO MILITAR pode acontecer a qualquer momento,https://www.newsatual.com/intervencao-militar-pode-acontecer-a-qualquer-momento-2/
2071, Mais uma bomba! Joesley revela propina de R$ 60 milhões a Aécio e compra de partidos para apoiá-lo em 2014,https://www.newsatual.com/mais-uma-bomba-joesley-revela-propina-de-r-60-milhoes-a-aecio-e-compra-de-partidos-para-apoia-lo-em-2014/
2072, Quem dizia que a Lava Jato era golpe do PSDB… Calem a boca!,https://www.newsatual.com/quem-dizia-que-a-lava-jato-era-golpe-do-psdb-calem-a-boca/
2073, URGENTE: PGR pede prisão de Aécio Neves e PF prende irmã do senador,https://www.newsatual.com/urgente-pgr-pede-prisao-de-aecio-neves-e-pf-prende-irma-do-senador/
2074, Aécio Neves no grampo: “Tem que ser um que a gente mata antes dele delatar”,https://www.newsatual.com/aecio-neves-no-grampo-tem-que-ser-um-que-a-gente-mata-antes-dele-delatar/
2075, ATENÇÃO: Exército cerca o Palácio do Planalto,https://www.newsatual.com/atencao-exercito-cerca-o-palacio-do-planalto/
2076," ACABOU, É O FIM DA REPÚBLICA! Dono da JBS gravou Temer dando aval para comprar silêncio de Cunha",https://www.newsatual.com/acabou-e-o-fim-da-republica-dono-da-jbs-gravou-temer-dando-aval-para-comprar-silencio-de-cunha/
2077, A CASA VAI CAIR! Ministério Público Eleitoral pede cassação De Michel Temer,https://www.newsatual.com/a-casa-vai-cair-ministerio-publico-eleitoral-pede-cassacao-de-michel-temer/
2078, Google revelará definitivamente quem é a tal Iolanda,https://www.newsatual.com/google-revelara-definitivamente-quem-e-a-tal-iolanda/
2079, Sérgio Moro faz duro ataque ao Congresso e ao Planalto,https://www.newsatual.com/sergio-moro-faz-duro-ataque-ao-congresso-e-ao-planalto/
2080, Nova lei de migração favorece o tráfico de drogas e o terrorismo. A denúncia é de um delegado da Polícia Federal (vídeo),https://www.newsatual.com/nova-lei-de-migracao-favorece-o-trafico-de-drogas-e-o-terrorismo-a-denuncia-e-de-um-delegado-da-policia-federal-video/
2081, Fachin levanta sigilo de delação que complica Gleisi Hoffmann,https://www.newsatual.com/fachin-levanta-sigilo-de-delacao-que-complica-gleisi-hoffmann/
2082, Deputado deve R$ 67 milhões de sua empresa. Temer anistiou pra ganhar o voto,https://www.newsatual.com/deputado-deve-r-67-milhoes-de-sua-empresa-temer-anistiou-pra-ganhar-o-voto/
2083, URGENTE: Temer anistia dívida de empresas de deputados para aprovar Reforma,https://www.newsatual.com/urgente-temer-anistia-divida-de-empresas-de-deputados-para-aprovar-reforma/
2084," Incrível cara de pau. Gleisi, que ajudou Lula a culpar a ex-primeira-dama pelo triplex, “chora” a morte de Marisa Letícia",https://www.newsatual.com/incrivel-cara-de-pau-gleisi-que-ajudou-lula-a-culpar-a-ex-primeira-dama-pelo-triplex-chora-a-morte-de-marisa-leticia/
2085, Explosivo. Sócio da JBS Friboi confessa que comprava gado de empresário suspeito de ser laranja de Lula,https://www.newsatual.com/explosivo-socio-da-jbs-friboi-confessa-que-comprava-gado-de-empresario-suspeito-de-ser-laranja-de-lula/
2086," Villa insulta e desafia Bolsonaro, que aceita o debate e devolve os insultos (veja o vídeo)",https://www.newsatual.com/villa-insulta-e-desafia-bolsonaro-que-aceita-o-debate-e-devolve-os-insultos-veja-o-video/
2087, Temer corta verba da Lava Jato: “É preciso economizar”,https://www.newsatual.com/temer-corta-verba-da-lava-jato-e-preciso-economizar/
2088," Lula vai para presidência ou prisão, diz jornal americano",https://www.newsatual.com/lula-vai-para-presidencia-ou-prisao-diz-jornal-americano/
2089, Dilma pode se enrolar ainda mais por acusar Mônica de “forjar provas”,https://www.newsatual.com/dilma-pode-se-enrolar-ainda-mais-por-acusar-monica-de-forjar-provas/
2090, Michel Temer corta verba da Lava Jato,https://www.newsatual.com/michel-temer-corta-verba-da-lava-jato/
2091, Ex-ministro emprestou avião a Lula e recebeu R$ 100 milhões do BNDES,https://www.newsatual.com/ex-ministro-emprestou-aviao-a-lula-e-recebeu-r-100-milhoes-do-bndes/
2092, Corrupção na alimentação: Polícia Federal abre operação Lucas na Agricultura,https://www.newsatual.com/corrupcao-na-alimentacao-policia-federal-abre-operacao-lucas-na-agricultura/
2093, Lula volta a pedir socorro na ONU,https://www.newsatual.com/lula-volta-a-pedir-socorro-na-onu/
2094, Veja as armadilhas contidas no Projeto de Lei que impõe demissão de servidores concursados em todo o país! Leia e compartilhe…,https://www.newsatual.com/veja-as-armadilhas-contidas-no-projeto-de-lei-que-impoe-demissao-de-servidores-concursados-em-todo-o-pais-leia-e-compartilhe/
2095," Almas honestas. As verdadeiras não roubam, não deixam roubar e não protegem ladrões como fez Dilma Rousseff",https://www.newsatual.com/almas-honestas-as-verdadeiras-nao-roubam-nao-deixam-roubar-e-nao-protegem-ladroes-como-fez-dilma-rousseff/
2096, Sergio Moro detona manobras de advogados Lula para retardar o processo e a condenação do ex-presidente,https://www.newsatual.com/sergio-moro-detona-manobras-de-advogados-lula-para-retardar-o-processo-e-a-condenacao-do-ex-presidente/
2097, General do Exército detona ministro do TSE,https://www.newsatual.com/general-do-exercito-detona-ministro-do-tse/
2098, Michel Temer confessa o crime! Confira,https://www.newsatual.com/michel-temer-confessa-o-crime-confira/
2099," Fundadora do PT faz desabafo, arrebenta com Lula e Dilma e texto viraliza nas redes sociais",https://www.newsatual.com/fundadora-do-pt-faz-desabafo-arrebenta-com-lula-e-dilma-e-texto-viraliza-nas-redes-sociais/
2100, Lula admite que será condenado por Sérgio Moro e faz ameaça,https://www.newsatual.com/lula-admite-que-sera-condenado-por-sergio-moro-e-faz-ameaca/
2101, Petista ameaça Sérgio Moro de morte: “Suas ações vão custar seu emprego e sua vida”,https://www.newsatual.com/petista-ameaca-sergio-moro-de-morte-suas-acoes-vao-custar-seu-emprego-e-sua-vida/
2102, URGENTE: Sérgio Moro nega pedido de Lula e julgamento caminha para sentença,https://www.newsatual.com/urgente-sergio-moro-nega-pedido-de-lula-e-julgamento-caminha-para-sentenca/
2103," EXCLUSIVO: Palocci, o banco clandestino e o escândalo da tecnologia da informação",https://www.newsatual.com/exclusivo-palocci-o-banco-clandestino-e-o-escandalo-da-tecnologia-da-informacao/
2104," BNDES desvia R$ 1,5 trilhão sob mandato de Lula. Escândalo é maior que a Petrobras",https://www.newsatual.com/bndes-desvia-r-15-trilhao-sob-mandato-de-lula-escandalo-e-maior-que-a-petrobras/
2105, Petistas admitem que delação de Palocci vai atingir Lula diretamente,https://www.newsatual.com/petistas-admitem-que-delacao-de-palocci-vai-atingir-lula-diretamente/
2106, ‘Tropa de choque’ quer evitar a prisão de Lula após condenação em 2ª instância,https://www.newsatual.com/tropa-de-choque-quer-evitar-a-prisao-de-lula-apos-condenacao-em-2a-instancia/
2107, Membro do governo Temer crava: ” O sítio é de Lula”,https://www.newsatual.com/membro-do-governo-temer-crava-o-sitio-e-de-lula/
2108, Juíza diz em artigo que existem duas justiças no Brasil: A dos juízes indicados por políticos e a dos juízes concursados.,https://www.newsatual.com/juiza-diz-em-artigo-que-existem-duas-justicas-no-brasil-a-dos-juizes-indicados-por-politicos-e-a-dos-juizes-concursados/
2109, Líder da facção MST disse que se Lula for preso o Brasil vai pegar fogo,https://www.newsatual.com/lider-da-faccao-mst-disse-que-se-lula-for-preso-o-brasil-vai-pegar-fogo/
2110," Depois das delações, Dilma diz que “as elites brasileiras não têm pudor” e pede censura de mídia",https://www.newsatual.com/depois-das-delacoes-dilma-diz-que-as-elites-brasileiras-nao-tem-pudor-e-pede-censura-de-midia/
2111, Partido ou facção? PT trata bandidos como “heróis do povo brasileiro”,https://www.newsatual.com/partido-ou-faccao-pt-trata-bandidos-como-herois-do-povo-brasileiro/
2112, Acredite se quiser: Delatora disse que Dilma “achava todo mundo burro”,https://www.newsatual.com/acredite-se-quiser-delatora-disse-que-dilma-achava-todo-mundo-burro/
2113, Temer faz o povo pagar salário de baba do filho dele,https://www.newsatual.com/temer-faz-o-povo-pagar-salario-de-baba-do-filho-dele/
2114, ALERTA: PF esvazia carceragem para receber mais presos em Curitiba,https://www.newsatual.com/alerta-pf-esvazia-carceragem-para-receber-mais-presos-em-curitiba/
2115," A BOMBA!!! CUNHA ABRE FOGO: USA ATÉ AMANTE DE TEMER, PAGA PELA CAIXA ECONÔMICA FEDERAL",https://www.newsatual.com/a-bomba-cunha-abre-fogo-usa-ate-amante-de-temer-paga-pela-caixa-economica-federal/
2116, Urgente! Senadora cria Projeto de Lei que prevê demissão de servidores concursados em todo o país! Saiba mais e compartilhe…,https://www.newsatual.com/urgente-senadora-cria-projeto-de-lei-que-preve-demissao-de-servidores-concursados-em-todo-o-pais-saiba-mais-e-compartilhe/
2117, Paulo Bernardo sob tensão: o motivo é mais grave,https://www.newsatual.com/paulo-bernardo-sob-tensao-o-motivo-e-mais-grave/
2118," Bomba: a peça-chave que tem os segredos entre empresas, empreiteiras e o PMDB",https://www.newsatual.com/bomba-a-peca-chave-que-tem-os-segredos-entre-empresas-empreiteiras-e-o-pmdb/
2119, Conta do falso e-mail pode ser rastreada e virar prova devastadora contra Dilma,https://www.newsatual.com/conta-do-falso-e-mail-pode-ser-rastreada-e-virar-prova-devastadora-contra-dilma/
2120, Delação dos marqueteiros é um tiro mortal em Dilma. A ‘presidenta inocenta’ está atolada na lama,https://www.newsatual.com/delacao-dos-marqueteiros-e-um-tiro-mortal-em-dilma-a-presidenta-inocenta-esta-atolada-na-lama/
2121, Sérgio Moro esbanja elegância em alfinetada épica em José Eduardo Cardozo,https://www.newsatual.com/sergio-moro-esbanja-elegancia-em-alfinetada-epica-em-jose-eduardo-cardozo/
2122, Moro nega pedido de Lula para ouvir quatro testemunhas no exterior,https://www.newsatual.com/moro-nega-pedido-de-lula-para-ouvir-quatro-testemunhas-no-exterior/
2123," Advogado de Lula provocou Moro sendo extremamente indelicado, mas juiz manteve a calma",https://www.newsatual.com/advogado-de-lula-provocou-moro-sendo-extremamente-indelicado-mas-juiz-manteve-a-calma/
2124, Caiu a casa; Dilma pode pegar de 3 a 8 anos de prisão por obstrução da Justiça,https://www.newsatual.com/caiu-a-casa-dilma-pode-pegar-de-3-a-8-anos-de-prisao-por-obstrucao-da-justica/
2125, Bolsonaro joga a “Merda no Ventilador” e denuncia: – A FARSA ESTÁ ARMADA!,https://www.newsatual.com/bolsonaro-joga-a-merda-no-ventilador-e-denuncia-a-farsa-esta-armada/
2126, Militantes do MST estão sem dinheiro para voltar pra casa,https://www.newsatual.com/militantes-do-mst-estao-sem-dinheiro-para-voltar-pra-casa/
2127, General Heleno destaca ligação do e-mail de Dilma com soldado morto por ela,https://www.newsatual.com/general-heleno-destaca-ligacao-do-e-mail-de-dilma-com-soldado-morto-por-ela/
2128, Monica Moura entrega caixa dois de Gleisi Hoffmann ao Ministério Público Federal,https://www.newsatual.com/monica-moura-entrega-caixa-dois-de-gleisi-hoffmann-ao-ministerio-publico-federal/
2129," Feliciano critica estratégia de Lula de culpar esposa falecida: “nojo de sua covardia, de sua canalhice”",https://www.newsatual.com/feliciano-critica-estrategia-de-lula-de-culpar-esposa-falecida-nojo-de-sua-covardia-de-sua-canalhice/
2130, O STF vai se derretendo e caindo em absoluto descrédito,https://www.newsatual.com/o-stf-vai-se-derretendo-e-caindo-em-absoluto-descredito/
2131," Zanin, um sujeito sem a mínima postura ética para o exercício da advocacia",https://www.newsatual.com/zanin-um-sujeito-sem-a-minima-postura-etica-para-o-exercicio-da-advocacia/
2132, Estuprador fica preso em rede de esgoto no ato da fuga,https://www.newsatual.com/estuprador-fica-preso-em-rede-de-esgoto-no-ato-da-fuga/
2133, URGENTE: Palocci decidiu delatar e poderá devastar o PT,https://www.newsatual.com/urgente-palocci-decidiu-delatar-e-podera-devastar-o-pt/
2134," Dilma pagou, com dinheiro do Petrolão, R$ 40 mil para cabeleireiro. Mais R$ 4 mil por mês para manicure",https://www.newsatual.com/dilma-pagou-com-dinheiro-do-petrolao-r-40-mil-para-cabeleireiro-mais-r-4-mil-por-mes-para-manicure/
2135, URGENTE: Fachin já liberou conteúdo das delações de marqueteiros para Moro. Lula incluído… Veja a Lista,https://www.newsatual.com/urgente-fachin-ja-liberou-conteudo-das-delacoes-de-marqueteiros-para-moro-lula-incluido-veja-a-lista/
2136, Lula se dá mal novamente e será processado por caluniar agentes da PF,https://www.newsatual.com/lula-se-da-mal-novamente-e-sera-processado-por-caluniar-agentes-da-pf/
2137, Cinco horas de depoimento e a confissão de um crime em trinta segundos (veja o vídeo),https://www.newsatual.com/cinco-horas-de-depoimento-e-a-confissao-de-um-crime-em-trinta-segundos-veja-o-video/
